feature,mi
STD(previous_application.SKEW(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0.00015398864450033578
STD(previous_application.SKEW(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0.0002529382268723346
STD(previous_application.SKEW(credit_card_balance.AMT_INST_MIN_REGULARITY)),0.0
STD(previous_application.SKEW(credit_card_balance.AMT_PAYMENT_CURRENT)),0.0
STD(previous_application.SKEW(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0.0
STD(previous_application.SKEW(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0.00016937979958964178
STD(previous_application.SKEW(credit_card_balance.AMT_RECIVABLE)),0.0
STD(previous_application.SKEW(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0.0
STD(previous_application.SKEW(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0.0007751655001897451
STD(previous_application.SKEW(credit_card_balance.CNT_DRAWINGS_CURRENT)),0.0008194117072877205
STD(previous_application.SKEW(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0.0
STD(previous_application.SKEW(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),1.4357345334614635e-05
STD(previous_application.SKEW(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0.0
STD(previous_application.SKEW(credit_card_balance.SK_DPD)),0.00042314006316024333
STD(previous_application.SKEW(credit_card_balance.SK_DPD_DEF)),0.0003372438336670669
STD(previous_application.COUNT(credit_card_balance)),0.00038875537862459453
STD(previous_application.NUM_UNIQUE(credit_card_balance.NAME_CONTRACT_STATUS)),0.000937309498558303
STD(previous_application.SUM(installments_payments.NUM_INSTALMENT_VERSION)),0.00252163381563264
STD(previous_application.SUM(installments_payments.NUM_INSTALMENT_NUMBER)),0.0016503398080316423
STD(previous_application.SUM(installments_payments.DAYS_INSTALMENT)),0.0014029475543753112
STD(previous_application.SUM(installments_payments.DAYS_ENTRY_PAYMENT)),0.0013375304109830566
STD(previous_application.SUM(installments_payments.AMT_INSTALMENT)),0.0006511310324532893
STD(previous_application.SUM(installments_payments.AMT_PAYMENT)),0.001305754561918837
STD(previous_application.MAX(installments_payments.NUM_INSTALMENT_VERSION)),0.0018749842590586319
STD(previous_application.MAX(installments_payments.NUM_INSTALMENT_NUMBER)),0.0010733361442174516
STD(previous_application.MAX(installments_payments.DAYS_INSTALMENT)),0.001876414180327357
STD(previous_application.MAX(installments_payments.DAYS_ENTRY_PAYMENT)),0.001247500881967678
STD(previous_application.MAX(installments_payments.AMT_INSTALMENT)),0.0005606405426767935
STD(previous_application.MAX(installments_payments.AMT_PAYMENT)),0.0006407956905898349
STD(previous_application.MIN(installments_payments.NUM_INSTALMENT_VERSION)),0.0006998777363198538
STD(previous_application.MIN(installments_payments.NUM_INSTALMENT_NUMBER)),0.00017246900775957918
STD(previous_application.MIN(installments_payments.DAYS_INSTALMENT)),0.0012825916449439312
STD(previous_application.MIN(installments_payments.DAYS_ENTRY_PAYMENT)),0.0013774879193459988
STD(previous_application.MIN(installments_payments.AMT_INSTALMENT)),0.0007949944272389597
STD(previous_application.MIN(installments_payments.AMT_PAYMENT)),0.0015868815881818765
STD(previous_application.MEDIAN(installments_payments.NUM_INSTALMENT_VERSION)),0.0005519512710032703
STD(previous_application.MEDIAN(installments_payments.NUM_INSTALMENT_NUMBER)),0.0012865479756631881
STD(previous_application.MEDIAN(installments_payments.DAYS_INSTALMENT)),0.00173724733702052
STD(previous_application.MEDIAN(installments_payments.DAYS_ENTRY_PAYMENT)),0.0018920958534645038
STD(previous_application.MEDIAN(installments_payments.AMT_INSTALMENT)),0.000562935748675164
STD(previous_application.MEDIAN(installments_payments.AMT_PAYMENT)),0.0003199126748485437
STD(previous_application.SKEW(installments_payments.NUM_INSTALMENT_VERSION)),0.0009059917126379435
STD(previous_application.SKEW(installments_payments.NUM_INSTALMENT_NUMBER)),0.000476311386648387
STD(previous_application.SKEW(installments_payments.DAYS_INSTALMENT)),0.0009596534245690513
STD(previous_application.SKEW(installments_payments.DAYS_ENTRY_PAYMENT)),0.0011246079594404712
STD(previous_application.SKEW(installments_payments.AMT_INSTALMENT)),0.0019008851870621069
STD(previous_application.SKEW(installments_payments.AMT_PAYMENT)),0.0013734122645274738
STD(previous_application.COUNT(installments_payments)),0.0014831881820143167
STD(previous_application.SUM(pos_cash_balance.CNT_INSTALMENT)),0.001564159829848144
STD(previous_application.SUM(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0.0021472054603501878
STD(previous_application.SUM(pos_cash_balance.SK_DPD)),0.00041548842733463154
STD(previous_application.SUM(pos_cash_balance.SK_DPD_DEF)),0.0002836585406729153
STD(previous_application.MAX(pos_cash_balance.CNT_INSTALMENT)),0.0017053601872294433
STD(previous_application.MAX(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0.002327420226037269
STD(previous_application.MAX(pos_cash_balance.SK_DPD)),0.0
STD(previous_application.MAX(pos_cash_balance.SK_DPD_DEF)),0.0008453218312549637
STD(previous_application.MIN(pos_cash_balance.CNT_INSTALMENT)),0.0016897983111898718
STD(previous_application.MIN(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0.001271629253180917
STD(previous_application.MIN(pos_cash_balance.SK_DPD)),0.0006067666530962246
STD(previous_application.MIN(pos_cash_balance.SK_DPD_DEF)),0.0
STD(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT)),0.0019141444514834127
STD(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0.0018376670370690018
STD(previous_application.MEDIAN(pos_cash_balance.SK_DPD)),0.0
STD(previous_application.MEDIAN(pos_cash_balance.SK_DPD_DEF)),0.0
STD(previous_application.SKEW(pos_cash_balance.CNT_INSTALMENT)),0.0008353124055857641
STD(previous_application.SKEW(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0.0008842073538422035
STD(previous_application.SKEW(pos_cash_balance.SK_DPD)),0.0002792607566159955
STD(previous_application.SKEW(pos_cash_balance.SK_DPD_DEF)),0.0010030197958108555
STD(previous_application.COUNT(pos_cash_balance)),0.0026189926778141803
STD(previous_application.NUM_UNIQUE(pos_cash_balance.NAME_CONTRACT_STATUS)),0.001568018305656782
MAX(previous_application.SUM(credit_card_balance.AMT_BALANCE)),0.027441423372278395
MAX(previous_application.SUM(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0.026078585316460234
MAX(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0.01844333157105571
MAX(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_CURRENT)),0.03612598313999338
MAX(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),5.4805277454939016e-05
MAX(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0.001149656243015551
MAX(previous_application.SUM(credit_card_balance.AMT_INST_MIN_REGULARITY)),0.017489019401736083
MAX(previous_application.SUM(credit_card_balance.AMT_PAYMENT_CURRENT)),0.02028648590346127
MAX(previous_application.SUM(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0.023228596811838642
MAX(previous_application.SUM(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0.028684605874252478
MAX(previous_application.SUM(credit_card_balance.AMT_RECIVABLE)),0.027813562591747942
MAX(previous_application.SUM(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0.02687723133114517
MAX(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0.023868582005000638
MAX(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_CURRENT)),0.0305811141073542
MAX(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0.0005034152425149596
MAX(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0.0009356634328436808
MAX(previous_application.SUM(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0.012247350957276026
MAX(previous_application.SUM(credit_card_balance.SK_DPD)),0.0
MAX(previous_application.SUM(credit_card_balance.SK_DPD_DEF)),0.0
MAX(previous_application.STD(credit_card_balance.AMT_BALANCE)),0.026508754430788706
MAX(previous_application.STD(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0.018595175511608275
MAX(previous_application.STD(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0.05147122955714689
MAX(previous_application.STD(credit_card_balance.AMT_DRAWINGS_CURRENT)),0.023651618911995298
MAX(previous_application.STD(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0.00046370478445734165
MAX(previous_application.STD(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0.025649373039528633
MAX(previous_application.STD(credit_card_balance.AMT_INST_MIN_REGULARITY)),0.02898576723848767
MAX(previous_application.STD(credit_card_balance.AMT_PAYMENT_CURRENT)),0.030824507953859825
MAX(previous_application.STD(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0.023288591390952407
MAX(previous_application.STD(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0.02733974227398206
MAX(previous_application.STD(credit_card_balance.AMT_RECIVABLE)),0.026170773937817415
MAX(previous_application.STD(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0.02718427129295531
MAX(previous_application.STD(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0.03186044152386125
MAX(previous_application.STD(credit_card_balance.CNT_DRAWINGS_CURRENT)),0.02383103642447959
MAX(previous_application.STD(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0.0002615018375946576
MAX(previous_application.STD(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0.0159485575840026
MAX(previous_application.STD(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0.03871027175705999
MAX(previous_application.STD(credit_card_balance.SK_DPD)),0.0
MAX(previous_application.STD(credit_card_balance.SK_DPD_DEF)),0.0
MAX(previous_application.MIN(credit_card_balance.AMT_BALANCE)),0.0013544781895147295
MAX(previous_application.MIN(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0.03543556652320268
MAX(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0.0
MAX(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_CURRENT)),0.0006235990246232781
MAX(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0.00036620315110535984
MAX(previous_application.MIN(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0.00010224369434852498
MAX(previous_application.MIN(credit_card_balance.AMT_INST_MIN_REGULARITY)),0.0
MAX(previous_application.MIN(credit_card_balance.AMT_PAYMENT_CURRENT)),0.0008874687127005121
MAX(previous_application.MIN(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0.0005059283683102045
MAX(previous_application.MIN(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0.0019311453573571669
MAX(previous_application.MIN(credit_card_balance.AMT_RECIVABLE)),0.0015192191410389189
MAX(previous_application.MIN(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0.0019944904944211306
MAX(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0.00019087818874918838
MAX(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_CURRENT)),0.00014590613736675806
MAX(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0.0005991463866119595
MAX(previous_application.MIN(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0.0005273342335472275
MAX(previous_application.MIN(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0.0004998252583108265
MAX(previous_application.MEDIAN(credit_card_balance.AMT_BALANCE)),0.0019095477975159536
MAX(previous_application.MEDIAN(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0.034994680676553314
MAX(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0.0007698580941222222
MAX(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_CURRENT)),0.0010958117947048596
MAX(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0.0
MAX(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0.0015087699497453588
MAX(previous_application.MEDIAN(credit_card_balance.AMT_INST_MIN_REGULARITY)),0.0019730209143709043
MAX(previous_application.MEDIAN(credit_card_balance.AMT_PAYMENT_CURRENT)),0.03583200409507259
MAX(previous_application.MEDIAN(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0.0021539779697936634
MAX(previous_application.MEDIAN(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0.0024967779552051983
MAX(previous_application.MEDIAN(credit_card_balance.AMT_RECIVABLE)),0.002747030889465707
MAX(previous_application.MEDIAN(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0.0021952811975480824
MAX(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0.0007051284641486077
MAX(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_CURRENT)),0.0006240597107622925
MAX(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0.0007899437578851032
MAX(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0.0007930983454085272
MAX(previous_application.MEDIAN(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0.0244340312451492
MAX(previous_application.MEDIAN(credit_card_balance.SK_DPD)),0.00023540612689787466
MAX(previous_application.MEDIAN(credit_card_balance.SK_DPD_DEF)),0.0003609704235341127
MAX(previous_application.SKEW(credit_card_balance.AMT_BALANCE)),0.0014881633792600546
MAX(previous_application.SKEW(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0.00033227605437957664
MAX(previous_application.SKEW(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0.05698995402860918
MAX(previous_application.SKEW(credit_card_balance.AMT_DRAWINGS_CURRENT)),0.029708960067031276
MAX(previous_application.SKEW(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0.0
MAX(previous_application.SKEW(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0.060838715600813664
MAX(previous_application.SKEW(credit_card_balance.AMT_INST_MIN_REGULARITY)),0.0016245964850243322
MAX(previous_application.SKEW(credit_card_balance.AMT_PAYMENT_CURRENT)),0.03970497630482939
MAX(previous_application.SKEW(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0.023534748880211342
MAX(previous_application.SKEW(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0.00173006744123394
MAX(previous_application.SKEW(credit_card_balance.AMT_RECIVABLE)),0.001994526020961729
MAX(previous_application.SKEW(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0.0013280402966147076
MAX(previous_application.SKEW(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0.06783663045361465
MAX(previous_application.SKEW(credit_card_balance.CNT_DRAWINGS_CURRENT)),0.03907573973685019
MAX(previous_application.SKEW(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0.0
MAX(previous_application.SKEW(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0.03558479005352799
MAX(previous_application.SKEW(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0.001089918888632413
MAX(previous_application.SKEW(credit_card_balance.SK_DPD)),1.4468732682626495e-05
MAX(previous_application.SKEW(credit_card_balance.SK_DPD_DEF)),0.0007977896624802305
MAX(previous_application.COUNT(credit_card_balance)),0.0006774953914867599
MAX(previous_application.NUM_UNIQUE(credit_card_balance.NAME_CONTRACT_STATUS)),0.058193037486013566
MAX(previous_application.SUM(installments_payments.NUM_INSTALMENT_VERSION)),0.003614059510324674
MAX(previous_application.SUM(installments_payments.NUM_INSTALMENT_NUMBER)),0.001533233894067454
MAX(previous_application.SUM(installments_payments.DAYS_INSTALMENT)),0.00040232446120391785
MAX(previous_application.SUM(installments_payments.DAYS_ENTRY_PAYMENT)),0.00017415265129128166
MAX(previous_application.SUM(installments_payments.AMT_INSTALMENT)),0.0019337014091864724
MAX(previous_application.SUM(installments_payments.AMT_PAYMENT)),0.002610104041883554
MAX(previous_application.STD(installments_payments.NUM_INSTALMENT_VERSION)),0.0011806136654561872
MAX(previous_application.STD(installments_payments.NUM_INSTALMENT_NUMBER)),0.0025742035323013113
MAX(previous_application.STD(installments_payments.DAYS_INSTALMENT)),0.0032696425661979944
MAX(previous_application.STD(installments_payments.DAYS_ENTRY_PAYMENT)),0.0019604889668052294
MAX(previous_application.STD(installments_payments.AMT_INSTALMENT)),0.0018797139160222631
MAX(previous_application.STD(installments_payments.AMT_PAYMENT)),0.0017528151275107984
MAX(previous_application.MIN(installments_payments.NUM_INSTALMENT_VERSION)),0.05560483901352775
MAX(previous_application.MIN(installments_payments.NUM_INSTALMENT_NUMBER)),0.06579439027179812
MAX(previous_application.MIN(installments_payments.DAYS_INSTALMENT)),0.0006139001773795005
MAX(previous_application.MIN(installments_payments.DAYS_ENTRY_PAYMENT)),0.0
MAX(previous_application.MIN(installments_payments.AMT_INSTALMENT)),0.004231625246586157
MAX(previous_application.MIN(installments_payments.AMT_PAYMENT)),0.005181256529291911
MAX(previous_application.MEDIAN(installments_payments.NUM_INSTALMENT_VERSION)),0.03144431559344496
MAX(previous_application.MEDIAN(installments_payments.NUM_INSTALMENT_NUMBER)),0.002755936239655643
MAX(previous_application.MEDIAN(installments_payments.DAYS_INSTALMENT)),0.0013169996513813231
MAX(previous_application.MEDIAN(installments_payments.DAYS_ENTRY_PAYMENT)),0.0005589545418629438
MAX(previous_application.MEDIAN(installments_payments.AMT_INSTALMENT)),0.002776264377391202
MAX(previous_application.MEDIAN(installments_payments.AMT_PAYMENT)),0.0028303963168614388
MAX(previous_application.SKEW(installments_payments.NUM_INSTALMENT_VERSION)),0.0029511618453383903
MAX(previous_application.SKEW(installments_payments.NUM_INSTALMENT_NUMBER)),0.001947553673113278
MAX(previous_application.SKEW(installments_payments.DAYS_INSTALMENT)),0.0019577441392721884
MAX(previous_application.SKEW(installments_payments.DAYS_ENTRY_PAYMENT)),0.001990750593634072
MAX(previous_application.SKEW(installments_payments.AMT_INSTALMENT)),0.0031920987564921788
MAX(previous_application.SKEW(installments_payments.AMT_PAYMENT)),0.0032008998530710375
MAX(previous_application.COUNT(installments_payments)),0.0016553385515889474
MAX(previous_application.SUM(pos_cash_balance.CNT_INSTALMENT)),0.002138812876103291
MAX(previous_application.SUM(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0.0022584454677274657
MAX(previous_application.SUM(pos_cash_balance.SK_DPD)),0.0012049916029936991
MAX(previous_application.SUM(pos_cash_balance.SK_DPD_DEF)),0.0007827923859464736
MAX(previous_application.STD(pos_cash_balance.CNT_INSTALMENT)),0.0016865821491212074
MAX(previous_application.STD(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0.0018935308137517648
MAX(previous_application.STD(pos_cash_balance.SK_DPD)),0.000352142097645336
MAX(previous_application.STD(pos_cash_balance.SK_DPD_DEF)),0.0013464267563745302
MAX(previous_application.MIN(pos_cash_balance.CNT_INSTALMENT)),0.00620742785414774
MAX(previous_application.MIN(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0.0008691575038370924
MAX(previous_application.MIN(pos_cash_balance.SK_DPD)),0.0
MAX(previous_application.MIN(pos_cash_balance.SK_DPD_DEF)),0.0
MAX(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT)),0.00853932067578933
MAX(previous_application.MEDIAN(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0.0019258047955972302
MAX(previous_application.MEDIAN(pos_cash_balance.SK_DPD)),0.0
MAX(previous_application.MEDIAN(pos_cash_balance.SK_DPD_DEF)),0.0005421469107160792
MAX(previous_application.SKEW(pos_cash_balance.CNT_INSTALMENT)),0.0002725017045450695
MAX(previous_application.SKEW(pos_cash_balance.CNT_INSTALMENT_FUTURE)),0.0013094925941254942
MAX(previous_application.SKEW(pos_cash_balance.SK_DPD)),0.0013627021266799932
MAX(previous_application.SKEW(pos_cash_balance.SK_DPD_DEF)),0.0009506543565116488
MAX(previous_application.COUNT(pos_cash_balance)),0.0036476009233161744
MAX(previous_application.NUM_UNIQUE(pos_cash_balance.NAME_CONTRACT_STATUS)),0.037402264389215345
MIN(previous_application.SUM(credit_card_balance.AMT_BALANCE)),0.02701612579513113
MIN(previous_application.SUM(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0.025595054399878636
MIN(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0.018367140437763663
MIN(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_CURRENT)),0.03700086652305967
MIN(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0.0
MIN(previous_application.SUM(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0.001008222240959089
MIN(previous_application.SUM(credit_card_balance.AMT_INST_MIN_REGULARITY)),0.017106969215067602
MIN(previous_application.SUM(credit_card_balance.AMT_PAYMENT_CURRENT)),0.021254807153308297
MIN(previous_application.SUM(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0.023697005921977654
MIN(previous_application.SUM(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0.02879502811538992
MIN(previous_application.SUM(credit_card_balance.AMT_RECIVABLE)),0.026500615671621874
MIN(previous_application.SUM(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0.02722437298271152
MIN(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0.023293447538513146
MIN(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_CURRENT)),0.03026108613963463
MIN(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0.0002820595853620933
MIN(previous_application.SUM(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0.001000554562647693
MIN(previous_application.SUM(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0.012147090354787116
MIN(previous_application.SUM(credit_card_balance.SK_DPD)),0.0
MIN(previous_application.SUM(credit_card_balance.SK_DPD_DEF)),0.0
MIN(previous_application.STD(credit_card_balance.AMT_BALANCE)),0.027226827202165627
MIN(previous_application.STD(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0.0178724673933075
MIN(previous_application.STD(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0.051764730265413395
MIN(previous_application.STD(credit_card_balance.AMT_DRAWINGS_CURRENT)),0.02368847116154682
MIN(previous_application.STD(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0.0
MIN(previous_application.STD(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0.026186105654467662
MIN(previous_application.STD(credit_card_balance.AMT_INST_MIN_REGULARITY)),0.0281198036443433
MIN(previous_application.STD(credit_card_balance.AMT_PAYMENT_CURRENT)),0.031245655058078192
MIN(previous_application.STD(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0.023130374245719842
MIN(previous_application.STD(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0.027130822426518098
MIN(previous_application.STD(credit_card_balance.AMT_RECIVABLE)),0.025814128365178268
MIN(previous_application.STD(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0.027429131950472696
MIN(previous_application.STD(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0.032439322799502124
MIN(previous_application.STD(credit_card_balance.CNT_DRAWINGS_CURRENT)),0.024125500010011347
MIN(previous_application.STD(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0.0001615776152408266
MIN(previous_application.STD(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0.016061550896794063
MIN(previous_application.STD(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0.039793964135729
MIN(previous_application.STD(credit_card_balance.SK_DPD)),0.0005157066241114894
MIN(previous_application.STD(credit_card_balance.SK_DPD_DEF)),0.000923315247656431
MIN(previous_application.MAX(credit_card_balance.AMT_BALANCE)),0.029876544985850018
MIN(previous_application.MAX(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0.03424461105366006
MIN(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0.043340632965051196
MIN(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_CURRENT)),0.04040410494291624
MIN(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0.0002346103927477472
MIN(previous_application.MAX(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0.02519388431663483
MIN(previous_application.MAX(credit_card_balance.AMT_INST_MIN_REGULARITY)),0.039585782203089837
MIN(previous_application.MAX(credit_card_balance.AMT_PAYMENT_CURRENT)),0.05346063018358538
MIN(previous_application.MAX(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0.02341610757464818
MIN(previous_application.MAX(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0.03229539239673973
MIN(previous_application.MAX(credit_card_balance.AMT_RECIVABLE)),0.030237995435641762
MIN(previous_application.MAX(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0.029389219681555057
MIN(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0.04140233528397208
MIN(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_CURRENT)),0.03254119313065007
MIN(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),5.984844963924374e-05
MIN(previous_application.MAX(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0.032658873369540764
MIN(previous_application.MAX(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0.026834096688386433
MIN(previous_application.MAX(credit_card_balance.SK_DPD)),0.0007815162857114366
MIN(previous_application.MAX(credit_card_balance.SK_DPD_DEF)),0.00040810814655323213
MIN(previous_application.MEDIAN(credit_card_balance.AMT_BALANCE)),0.0020450375044995805
MIN(previous_application.MEDIAN(credit_card_balance.AMT_CREDIT_LIMIT_ACTUAL)),0.034437968029755295
MIN(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_ATM_CURRENT)),0.001226653798496402
MIN(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_CURRENT)),0.0021061811310079115
MIN(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_OTHER_CURRENT)),0.0
MIN(previous_application.MEDIAN(credit_card_balance.AMT_DRAWINGS_POS_CURRENT)),0.000841992823950477
MIN(previous_application.MEDIAN(credit_card_balance.AMT_INST_MIN_REGULARITY)),0.0020607499117384354
MIN(previous_application.MEDIAN(credit_card_balance.AMT_PAYMENT_CURRENT)),0.03500829681982576
MIN(previous_application.MEDIAN(credit_card_balance.AMT_PAYMENT_TOTAL_CURRENT)),0.0021942015585691976
MIN(previous_application.MEDIAN(credit_card_balance.AMT_RECEIVABLE_PRINCIPAL)),0.0018198038705525832
MIN(previous_application.MEDIAN(credit_card_balance.AMT_RECIVABLE)),0.0021820274701094267
MIN(previous_application.MEDIAN(credit_card_balance.AMT_TOTAL_RECEIVABLE)),0.0015367006880773193
MIN(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_ATM_CURRENT)),0.0010670019742131664
MIN(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_CURRENT)),0.0012595407312514517
MIN(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_OTHER_CURRENT)),0.00039558318725996244
MIN(previous_application.MEDIAN(credit_card_balance.CNT_DRAWINGS_POS_CURRENT)),0.0017908556561649913
MIN(previous_application.MEDIAN(credit_card_balance.CNT_INSTALMENT_MATURE_CUM)),0.02316579619744985
MIN(previous_application.MEDIAN(credit_card_balance.SK_DPD)),0.0
